"caseid","state","dem","rep","nhwhite","nhblack","BA","faminc3","obama"
162857791,"New York",1,0,1,0,1,NA,NA
162284614,"California",0,0,1,0,1,NA,0
162263708,"California",0,0,1,0,0,NA,NA
162662284,"Arizona",1,0,1,0,0,NA,1
161824686,"New Jersey",0,0,1,0,1,110,0
163359444,"Texas",0,1,1,0,0,110,NA
163421293,"New York",0,0,1,0,1,90,0
164020955,"Texas",0,0,1,0,0,5,NA
165065929,"Tennessee",1,0,0,1,0,55,NA
164547314,"North Carolina",0,0,1,0,0,35,1
163533849,"Michigan",1,0,0,1,0,25,NA
164365308,"California",1,0,1,0,0,35,NA
164020921,"Minnesota",0,0,1,0,0,NA,0
166501576,"Oregon",1,0,0,1,1,90,1
166796187,"Indiana",1,0,1,0,0,45,0
161825751,"Nebraska",0,1,1,0,0,NA,0
164170162,"Arizona",0,0,1,0,0,45,0
164764499,"Pennsylvania",0,0,1,0,1,500,NA
162384014,"Colorado",0,0,1,0,0,35,1
163279522,"South Carolina",1,0,0,1,0,25,NA
162399458,"New York",0,0,1,0,0,45,0
164376528,"Georgia",0,1,1,0,0,45,0
164461918,"Pennsylvania",1,0,1,0,0,25,0
161883022,"Colorado",1,0,1,0,1,110,1
162277636,"Pennsylvania",1,0,1,0,0,130,1
162260597,"Maryland",1,0,0,0,1,75,1
165879315,"New Mexico",0,0,0,0,0,5,1
123663126,"New York",0,0,1,0,1,NA,NA
162374742,"Oregon",0,0,1,0,0,15,0
162651831,"Tennessee",0,1,1,0,0,55,0
162593226,"Oregon",1,0,1,0,0,35,1
163324035,"Indiana",0,1,1,0,1,45,0
164965018,"Tennessee",1,0,0,0,1,55,NA
162352877,"Texas",0,1,1,0,0,NA,0
165265870,"Florida",1,0,0,1,0,45,NA
162355105,"Iowa",0,1,1,0,1,225,0
164637983,"Virginia",0,1,1,0,0,35,NA
164953881,"Ohio",0,0,1,0,1,25,NA
162323800,"Texas",1,0,0,0,1,35,1
163348930,"California",1,0,1,0,1,45,1
162489222,"South Carolina",0,1,1,0,1,175,0
163363211,"Delaware",0,1,1,0,0,NA,0
162304957,"Florida",0,0,1,0,0,15,NA
167410727,"Michigan",0,1,0,0,1,25,NA
164954288,"Massachusetts",1,0,1,0,1,25,NA
162572652,"Connecticut",0,0,1,0,0,15,NA
162388588,"Nebraska",1,0,1,0,0,35,1
163685377,"Pennsylvania",0,1,1,0,0,45,0
166723357,"Florida",0,1,1,0,0,25,NA
164965065,"Louisiana",1,0,1,0,0,15,1
162263415,"North Carolina",1,0,1,0,0,25,1
163557048,"Oregon",0,1,1,0,0,25,0
165268158,"Massachusetts",0,0,0,1,0,25,NA
162823541,"Florida",1,0,1,0,0,90,1
164783482,"Georgia",0,0,1,0,0,15,0
162361813,"Missouri",0,0,1,0,0,55,1
162371319,"Oregon",1,0,1,0,1,65,1
162879354,"Washington",1,0,0,0,1,55,1
165026802,"North Carolina",1,0,0,1,0,5,NA
162307520,"Indiana",0,1,1,0,0,35,0
165193326,"Arizona",1,0,0,1,0,5,NA
163319468,"Minnesota",0,0,1,0,1,35,0
161830489,"Massachusetts",0,0,1,0,1,65,NA
162368634,"Ohio",1,0,1,0,1,55,NA
161466569,"Michigan",0,1,1,0,0,45,0
162310410,"Washington",1,0,1,0,1,75,1
162998727,"Alabama",0,0,1,0,1,110,0
162586293,"Oklahoma",1,0,0,0,0,25,1
163713887,"Michigan",1,0,1,0,0,35,1
164055244,"Virginia",0,0,0,1,0,90,NA
163433680,"North Carolina",0,0,0,1,1,45,1
162871232,"Tennessee",0,1,0,0,0,NA,0
163030978,"Maryland",0,1,1,0,0,15,0
162355319,"Illinois",0,0,1,0,1,175,1
162301427,"Minnesota",0,0,0,0,0,45,0
164412269,"California",0,0,1,0,0,25,1
165422250,"Tennessee",1,0,0,1,0,35,NA
162824847,"New Jersey",0,0,1,0,1,45,NA
162425662,"Michigan",1,0,0,0,0,5,1
161854509,"Nevada",0,1,1,0,0,110,0
167374468,"California",1,0,0,0,0,15,NA
165507336,"Pennsylvania",1,0,1,0,1,35,0
162347978,"Kansas",0,1,1,0,0,75,0
162918648,"Florida",0,0,1,0,0,25,1
162394884,"Georgia",1,0,1,0,1,NA,0
162167482,"Hawaii",0,1,1,0,1,65,0
164384233,"Florida",1,0,1,0,0,110,1
162294425,"Iowa",0,0,1,0,0,NA,0
164532884,"Illinois",1,0,1,0,0,5,NA
163160383,"New York",1,0,0,1,1,25,1
165037427,"Indiana",1,0,1,0,0,15,NA
162545495,"Nevada",0,0,1,0,0,75,NA
163997717,"Idaho",1,0,1,0,0,35,1
162412271,"Virginia",0,1,1,0,1,110,NA
164494475,"Washington",0,0,1,0,0,NA,1
166934631,"Florida",0,0,0,0,1,15,NA
162819679,"New York",0,0,0,0,1,90,0
161609974,"California",0,1,1,0,0,25,0
162822000,"California",1,0,1,0,0,225,1
164546351,"California",0,1,1,0,0,90,0
162273802,"Illinois",0,0,1,0,0,45,0
162332011,"Georgia",0,0,1,0,0,25,NA
164476922,"Texas",0,1,0,0,0,65,NA
163836138,"Texas",0,1,0,0,1,65,NA
166609997,"New York",0,1,1,0,1,25,NA
162408153,"California",0,1,1,0,0,110,0
164920927,"Arizona",0,0,1,0,0,55,0
163117046,"New York",0,1,1,0,0,35,0
162272747,"California",0,1,1,0,0,110,0
165012075,"Florida",0,0,0,1,1,5,NA
162430868,"Florida",0,0,1,0,0,55,0
162996763,"New York",0,0,1,0,0,130,0
163693848,"Florida",1,0,0,0,0,NA,NA
162569127,"Michigan",0,0,1,0,1,15,0
161818788,"Rhode Island",0,0,1,0,0,25,0
162273377,"New Hampshire",0,0,1,0,0,65,1
165093740,"Alabama",1,0,0,1,0,NA,NA
165120745,"Wisconsin",0,0,0,1,0,NA,0
164607413,"Georgia",1,0,0,0,1,175,NA
164024810,"Pennsylvania",1,0,1,0,0,90,1
164822723,"Virginia",0,0,1,0,1,55,1
165037509,"Wisconsin",1,0,0,0,0,35,1
163176014,"Illinois",1,0,0,0,1,110,1
164341039,"Pennsylvania",1,0,1,0,0,45,0
161129137,"Ohio",1,0,1,0,0,NA,1
164564546,"Oregon",0,1,1,0,0,45,1
162568548,"Alabama",0,0,1,0,0,55,0
164633318,"Georgia",1,0,0,1,1,90,1
162258192,"Ohio",1,0,1,0,1,175,1
164826155,"New York",1,0,0,0,0,5,NA
164174647,"Massachusetts",1,0,1,0,0,NA,0
166619017,"Georgia",0,0,1,0,1,15,0
163837615,"Montana",0,0,1,0,0,15,0
164538164,"Colorado",0,1,1,0,0,90,NA
163970507,"Alabama",0,0,0,1,0,5,NA
163012165,"Arizona",0,1,1,0,1,15,0
164779041,"Michigan",0,0,1,0,0,25,1
165206583,"Michigan",1,0,0,1,0,25,1
164372796,"Missouri",0,1,1,0,0,NA,0
162283433,"Ohio",0,0,0,1,1,175,1
165070587,"Georgia",0,0,1,0,0,25,NA
161807391,"Pennsylvania",1,0,0,1,0,55,1
163047871,"New York",1,0,0,1,0,NA,NA
162438139,"South Carolina",0,1,1,0,1,130,0
164149580,"Florida",0,1,1,0,0,5,0
162342476,"California",1,0,0,0,0,NA,1
162275071,"Illinois",1,0,1,0,1,15,0
165093938,"Ohio",1,0,0,1,0,25,1
163150189,"California",0,1,0,0,0,35,0
164356846,"Mississippi",0,0,1,0,0,55,0
162414788,"Washington",0,0,1,0,0,35,1
163166617,"Texas",1,0,0,1,0,NA,1
164937815,"California",0,1,1,0,0,45,0
162391146,"California",1,0,1,0,1,45,1
164713086,"North Carolina",0,0,1,0,0,NA,0
163272733,"Texas",1,0,0,1,0,15,1
162593123,"Texas",1,0,0,0,0,65,1
163876935,"Arkansas",0,0,1,0,0,25,0
162162940,"Missouri",0,1,1,0,1,65,0
163207576,"Florida",0,0,1,0,0,NA,0
163776163,"Arizona",0,1,1,0,0,90,0
164616363,"Texas",0,0,0,0,0,110,1
163092074,"California",1,0,0,1,1,75,1
161726506,"Oregon",0,1,1,0,1,55,0
164009730,"Michigan",1,0,0,1,0,35,1
162261769,"Oregon",0,1,1,0,1,110,0
162520364,"Maryland",0,1,1,0,0,75,0
162469495,"Georgia",1,0,0,1,1,15,NA
164916147,"Virginia",1,0,1,0,0,5,NA
162307981,"California",0,1,1,0,0,75,0
164318692,"Maryland",1,0,1,0,0,45,1
163030360,"Idaho",0,1,1,0,0,45,0
161235850,"Washington",0,0,1,0,1,25,0
163042946,"Georgia",0,1,1,0,0,NA,0
162562134,"Arkansas",1,0,0,1,0,25,1
162262842,"Oklahoma",0,1,1,0,0,65,NA
164866449,"South Carolina",0,0,1,0,0,15,0
164629769,"Maryland",1,0,0,1,0,55,1
166172784,"Missouri",1,0,0,1,1,NA,NA
162406072,"Massachusetts",1,0,1,0,1,130,1
165125748,"California",1,0,0,0,1,45,NA
162441537,"Utah",0,0,0,0,1,45,0
164822683,"Oregon",0,1,1,0,1,55,0
162460855,"California",0,1,1,0,0,25,0
162328158,"Kentucky",0,0,1,0,0,90,0
163783865,"Ohio",1,0,0,0,0,25,0
163343599,"West Virginia",1,0,1,0,0,25,1
162623694,"Washington",0,0,1,0,0,5,0
164308296,"Wisconsin",1,0,1,0,0,25,NA
162616995,"Oklahoma",0,1,1,0,1,225,0
162520116,"California",1,0,1,0,1,35,1
164826125,"Texas",0,0,1,0,1,45,NA
164256806,"California",1,0,0,0,0,15,NA
162397388,"Texas",0,0,1,0,0,45,0
161823779,"Ohio",0,1,0,0,0,25,0
162807278,"Arizona",0,1,1,0,1,75,0
162342054,"Delaware",0,1,1,0,0,35,0
162851766,"Pennsylvania",0,0,1,0,0,55,1
163166043,"Nevada",1,0,0,0,0,25,1
163010279,"Kansas",0,1,1,0,0,90,0
162641137,"Montana",1,0,1,0,0,25,NA
164792353,"Missouri",0,1,1,0,0,90,0
162819390,"Minnesota",0,1,1,0,1,35,0
163182969,"Massachusetts",0,0,1,0,0,130,NA
162254838,"Wisconsin",0,0,1,0,0,45,1
166205983,"Oklahoma",1,0,1,0,0,45,1
163910887,"Pennsylvania",1,0,0,1,0,35,NA
163565554,"Georgia",1,0,0,0,1,175,1
164770333,"Pennsylvania",1,0,1,0,0,25,NA
162805416,"Kentucky",1,0,1,0,0,75,1
164726119,"Minnesota",0,1,1,0,0,45,0
164792658,"Ohio",1,0,1,0,0,35,1
162589673,"New Hampshire",1,0,1,0,0,35,1
163269965,"Wisconsin",1,0,0,1,0,15,NA
163204952,"California",0,0,0,0,0,130,0
162408937,"Ohio",1,0,1,0,0,55,1
162426712,"Florida",1,0,0,0,0,25,0
166686412,"Missouri",0,1,1,0,1,75,0
163047730,"Georgia",0,0,0,0,1,35,1
162458500,"New Mexico",1,0,1,0,0,25,1
164764500,"Virginia",1,0,1,0,0,45,NA
162984964,"Kansas",1,0,1,0,1,75,1
164994487,"Iowa",1,0,1,0,0,NA,NA
164149570,"Pennsylvania",0,1,1,0,0,55,0
163036409,"District of Columbia",0,0,0,1,0,5,NA
166250641,"Texas",0,1,0,0,0,NA,NA
163243170,"Florida",0,1,1,0,0,25,0
163100503,"New York",1,0,1,0,0,25,1
163206467,"Minnesota",1,0,1,0,0,90,1
164043056,"Idaho",0,1,1,0,0,15,0
162986496,"Utah",0,0,1,0,0,55,1
164821446,"North Carolina",0,0,0,1,0,175,NA
165363595,"Arkansas",1,0,0,1,0,NA,1
162304618,"Idaho",0,0,1,0,0,35,0
162418573,"Pennsylvania",0,0,1,0,0,NA,NA
164911609,"Vermont",0,0,1,0,0,55,1
162541624,"New York",0,0,1,0,0,90,1
162898551,"Louisiana",0,0,1,0,0,55,NA
162521644,"Alabama",0,0,1,0,1,130,1
162177052,"Utah",0,1,1,0,1,NA,0
162293823,"Florida",1,0,1,0,0,15,1
161882755,"New York",0,0,1,0,1,45,0
163937613,"Texas",0,1,0,0,0,65,0
162404667,"Alabama",0,1,1,0,0,45,0
162378437,"Michigan",1,0,1,0,0,90,0
163591892,"New York",1,0,0,1,0,55,NA
164753963,"Wisconsin",0,1,1,0,1,65,0
162994616,"Maryland",0,0,0,0,1,130,0
166782265,"Delaware",1,0,1,0,1,25,1
161820880,"Washington",0,0,0,0,0,110,0
161814823,"Ohio",0,1,1,0,0,15,NA
162448449,"Iowa",0,1,1,0,0,65,1
163046513,"Wyoming",0,0,1,0,0,75,0
164507267,"Florida",0,0,1,0,0,75,0
165698374,"Texas",1,0,0,0,1,65,0
162277009,"Illinois",0,1,1,0,1,NA,0
162511360,"Michigan",0,1,1,0,0,45,0
164637753,"Illinois",1,0,1,0,0,130,1
163171200,"Arkansas",0,0,1,0,0,45,0
161779096,"Georgia",0,1,1,0,0,NA,0
162891219,"Georgia",1,0,0,1,0,90,NA
162479970,"New Jersey",1,0,0,1,0,65,1
162274309,"Missouri",0,0,1,0,0,NA,0
162972079,"New York",1,0,1,0,1,NA,1
161807594,"California",0,1,1,0,1,90,0
167138958,"Oregon",0,0,0,0,1,25,NA
163120724,"Washington",1,0,1,0,1,500,1
162473500,"District of Columbia",0,0,1,0,1,425,1
165639602,"Montana",1,0,1,0,1,45,1
162502022,"Florida",1,0,1,0,0,75,1
163140777,"Florida",0,0,1,0,1,35,0
162413583,"Nevada",0,1,0,0,0,175,0
163556911,"Ohio",0,1,1,0,0,35,0
163856944,"Minnesota",1,0,1,0,0,90,NA
164685548,"New York",0,1,1,0,0,35,0
162282575,"New York",1,0,1,0,0,65,NA
164355643,"Ohio",0,1,1,0,0,15,NA
162465352,"Arizona",1,0,0,1,1,35,0
162302086,"Florida",1,0,1,0,0,5,NA
165638380,"Texas",0,0,1,0,0,130,1
165094246,"Louisiana",1,0,0,1,0,35,1
162401643,"Iowa",1,0,1,0,0,45,1
163512921,"Texas",0,1,0,0,1,130,0
163503026,"Pennsylvania",1,0,1,0,0,25,NA
164424786,"North Carolina",0,1,1,0,0,15,0
161801819,"Texas",0,1,1,0,1,15,0
165230938,"Massachusetts",1,0,0,0,0,NA,NA
165090327,"Georgia",0,1,0,0,0,5,NA
162393599,"Oregon",0,1,1,0,0,55,0
163744647,"Washington",0,0,1,0,0,15,0
166608184,"Missouri",0,0,1,0,1,75,1
162540497,"New York",0,1,1,0,1,55,0
165284495,"California",0,1,0,0,0,130,0
164144527,"Texas",1,0,1,0,0,15,1
163195717,"Oregon",0,0,0,1,0,75,1
164822271,"Michigan",0,1,1,0,0,45,0
163148538,"North Carolina",0,1,1,0,0,15,0
161881249,"Louisiana",0,0,0,0,0,15,NA
162844750,"Kansas",1,0,0,1,0,15,1
162458590,"Kansas",0,0,1,0,0,45,0
167106665,"California",0,0,1,0,0,25,NA
162360584,"Arizona",1,0,1,0,1,35,1
165074271,"Missouri",1,0,1,0,0,130,NA
163682877,"California",0,0,0,0,1,65,NA
162654847,"Pennsylvania",0,1,1,0,1,300,1
162301211,"Kansas",1,0,1,0,1,110,1
163387533,"Colorado",0,1,1,0,0,65,0
163995130,"Pennsylvania",0,0,1,0,0,55,1
163104936,"New York",0,1,1,0,0,75,0
163044540,"Tennessee",0,1,1,0,0,300,0
162887090,"Massachusetts",1,0,1,0,1,110,1
163920196,"Pennsylvania",0,1,1,0,0,55,0
162623505,"Arkansas",1,0,1,0,1,65,1
164971881,"Washington",1,0,0,1,0,55,NA
162944791,"Florida",0,1,0,0,0,35,0
162882264,"Missouri",1,0,0,1,0,35,1
162362358,"California",0,1,1,0,1,65,0
162371798,"Massachusetts",1,0,1,0,0,90,1
162603396,"South Carolina",0,1,1,0,0,75,0
162578708,"Florida",1,0,0,1,0,25,1
162468518,"Arkansas",0,0,1,0,0,NA,0
163573887,"Florida",1,0,0,0,0,NA,0
162579656,"Florida",0,0,1,0,1,65,NA
164629563,"Indiana",0,0,1,0,0,25,NA
164839757,"Michigan",1,0,1,0,1,35,1
166581808,"California",0,1,1,0,1,110,0
164833930,"North Carolina",1,0,1,0,0,5,0
162297234,"Alabama",0,1,1,0,0,NA,0
162901227,"Arkansas",0,0,1,0,0,NA,0
165082815,"Florida",1,0,0,1,0,45,1
162300659,"Ohio",0,0,1,0,1,75,1
164655249,"California",1,0,0,0,0,45,NA
166839493,"Ohio",0,0,1,0,0,25,NA
161774013,"Arizona",1,0,0,1,0,35,NA
162575828,"New Hampshire",0,0,1,0,0,45,1
163225756,"Oregon",1,0,1,0,0,25,1
161616770,"Florida",0,0,1,0,0,65,NA
163672887,"Florida",1,0,0,0,0,5,1
162420113,"Florida",1,0,1,0,0,5,NA
163072102,"California",1,0,0,1,1,90,NA
162289426,"Arizona",0,0,0,0,0,35,NA
164991524,"Oklahoma",0,0,0,0,0,55,NA
162336582,"Georgia",0,1,1,0,1,NA,0
162412247,"California",0,1,1,0,1,175,0
164206603,"Pennsylvania",0,1,1,0,0,90,0
163367639,"Louisiana",0,1,1,0,0,90,0
162296418,"Washington",1,0,1,0,0,65,NA
162428425,"Colorado",0,0,1,0,1,15,0
162336110,"Florida",0,0,1,0,1,NA,0
163451350,"California",0,0,0,0,0,NA,0
163917087,"California",0,0,0,0,0,NA,NA
164815124,"Arkansas",0,1,1,0,0,25,0
163443452,"Indiana",1,0,1,0,0,130,1
164693706,"Delaware",0,1,1,0,1,90,0
163566951,"Wisconsin",0,1,1,0,0,NA,0
163025828,"California",0,0,0,0,0,15,1
164925579,"New York",1,0,1,0,0,65,NA
164245545,"Texas",0,0,1,0,0,45,0
164446813,"New York",1,0,0,1,0,25,1
163717879,"New York",0,1,1,0,0,NA,0
166592234,"California",1,0,1,0,1,225,1
162379908,"North Carolina",0,1,1,0,0,55,0
162006335,"Texas",1,0,1,0,1,110,1
165218934,"California",0,0,0,0,0,NA,NA
164965028,"Ohio",1,0,1,0,0,5,NA
162662342,"Utah",0,0,1,0,1,175,0
164391782,"Iowa",1,0,1,0,0,55,NA
163050930,"New York",0,0,1,0,0,45,NA
163213816,"Minnesota",1,0,1,0,0,NA,NA
161815963,"Pennsylvania",1,0,0,1,0,45,1
162039875,"Tennessee",1,0,1,0,1,25,0
164536549,"Pennsylvania",1,0,1,0,0,55,0
162375996,"Indiana",1,0,1,0,0,15,1
163730277,"California",1,0,1,0,0,15,NA
162441913,"Indiana",0,1,1,0,0,25,0
163263135,"Florida",0,1,1,0,0,45,0
165235841,"Maryland",0,0,0,1,0,90,1
163370285,"West Virginia",0,1,1,0,1,55,0
164555103,"Ohio",0,0,1,0,0,15,NA
161893604,"Arkansas",0,0,1,0,0,15,1
162743080,"Texas",1,0,0,1,1,90,NA
162700458,"Rhode Island",1,0,1,0,0,45,1
165235880,"Texas",1,0,0,1,0,15,NA
162538665,"New Jersey",1,0,0,1,0,75,1
162274250,"Oregon",0,0,1,0,0,35,1
162351751,"Missouri",0,0,1,0,1,65,0
164441917,"Minnesota",0,0,1,0,0,90,0
162381343,"Utah",0,1,1,0,0,45,0
164054543,"Mississippi",1,0,0,1,0,NA,0
162399228,"Georgia",0,0,1,0,1,55,0
162742981,"Kansas",1,0,1,0,0,55,1
164341178,"Missouri",0,1,1,0,0,65,0
165681467,"Michigan",0,0,0,0,0,NA,0
163205176,"Illinois",0,0,0,0,1,225,0
162753398,"West Virginia",0,1,1,0,0,5,NA
162994692,"Virginia",1,0,1,0,0,45,1
162288937,"Florida",0,0,1,0,0,75,0
164028630,"New York",1,0,0,0,0,15,1
164536615,"Florida",0,1,1,0,1,45,0
163225940,"Nevada",0,1,0,0,0,45,NA
165882893,"Minnesota",1,0,0,0,0,25,1
164982149,"Missouri",0,0,0,0,0,5,NA
165110772,"Texas",1,0,0,0,1,75,1
164687796,"Oklahoma",0,0,1,0,0,15,NA
162384067,"California",0,0,1,0,0,175,0
162556952,"Pennsylvania",0,0,1,0,0,55,1
162589995,"New York",1,0,1,0,1,175,0
166276927,"California",0,1,1,0,0,35,0
162599769,"Pennsylvania",0,1,1,0,0,NA,0
164937694,"Kansas",0,0,1,0,0,45,NA
162342043,"Maryland",1,0,1,0,1,90,1
164547827,"New Hampshire",0,0,1,0,1,35,0
162877324,"Texas",0,1,1,0,0,55,0
162554869,"Colorado",0,0,1,0,0,130,NA
164697925,"New York",0,1,1,0,0,55,0
161624697,"Missouri",1,0,1,0,0,45,NA
162448850,"North Carolina",0,0,1,0,1,110,0
162858433,"Missouri",0,1,1,0,1,110,0
163541310,"Arkansas",0,0,0,1,0,90,NA
162436999,"Ohio",0,1,1,0,1,110,0
163753001,"North Carolina",1,0,0,1,0,35,NA
162259016,"Minnesota",0,1,1,0,1,55,0
162286187,"Ohio",0,1,1,0,0,25,0
163121256,"Georgia",0,1,0,0,0,110,NA
163700344,"New York",0,0,1,0,1,110,0
162384615,"Illinois",0,0,1,0,0,90,NA
164792272,"Georgia",1,0,0,1,0,25,1
163292029,"New York",0,0,1,0,1,NA,0
163404260,"California",1,0,1,0,0,45,NA
162834353,"Colorado",0,1,1,0,1,65,0
162677483,"Ohio",0,0,1,0,1,55,0
162337922,"Alabama",0,1,1,0,0,55,0
162263149,"Washington",0,0,1,0,1,NA,1
163728366,"New York",1,0,0,0,1,45,1
165102779,"California",1,0,0,0,0,5,NA
162258540,"Oregon",1,0,1,0,1,130,1
161859454,"Florida",0,1,1,0,1,175,0
164937776,"Connecticut",0,1,1,0,0,25,0
162480607,"Missouri",1,0,1,0,1,15,1
162159893,"Texas",1,0,1,0,1,75,1
164705512,"North Carolina",1,0,1,0,0,130,NA
162546335,"Washington",1,0,1,0,1,NA,1
163917110,"Texas",1,0,0,0,0,75,NA
162362235,"California",0,1,1,0,1,110,0
162355332,"Massachusetts",1,0,1,0,0,55,0
164558310,"Kansas",0,0,1,0,0,25,NA
162342050,"Florida",0,0,1,0,1,90,1
164047542,"Ohio",0,1,1,0,0,35,0
162328236,"South Dakota",0,0,1,0,0,35,0
165009237,"Georgia",0,1,0,0,0,NA,NA
162711738,"Michigan",1,0,1,0,0,35,1
162367593,"Michigan",1,0,1,0,0,90,1
163861569,"New York",0,1,1,0,1,90,NA
162713181,"Texas",0,1,1,0,0,25,NA
163695815,"Maryland",0,0,0,1,1,90,1
162516003,"Kansas",0,1,1,0,1,130,0
162966663,"California",1,0,1,0,0,15,1
162617067,"Florida",1,0,1,0,1,175,1
160076215,"Ohio",1,0,1,0,0,55,1
163560022,"Utah",0,1,1,0,0,65,0
163404845,"Texas",0,1,1,0,0,NA,0
163355702,"Virginia",0,0,0,1,1,75,1
162393527,"Oregon",1,0,1,0,0,75,0
164941949,"Florida",0,0,1,0,0,55,1
166587577,"Washington",1,0,0,0,0,NA,0
162419212,"North Carolina",0,0,1,0,1,90,0
162375040,"Nebraska",1,0,1,0,0,NA,1
163335313,"Vermont",1,0,1,0,0,175,1
164957574,"Texas",0,0,1,0,0,45,NA
163450839,"California",0,1,0,1,0,75,0
164204801,"Florida",0,1,1,0,0,55,0
163156306,"Ohio",1,0,0,1,1,NA,NA
163710073,"Texas",0,0,0,0,1,5,NA
165624284,"New York",0,0,1,0,0,45,NA
162678158,"New Hampshire",0,0,1,0,1,90,NA
162718449,"Kansas",1,0,0,1,1,90,1
163704055,"Illinois",0,0,1,0,0,15,NA
163003227,"Texas",1,0,0,0,0,65,NA
162840234,"Washington",1,0,1,0,0,175,1
161999212,"Arizona",0,1,1,0,0,25,0
162015762,"Alabama",1,0,0,1,1,65,1
162451835,"North Carolina",0,1,1,0,0,35,0
163196009,"Oklahoma",0,0,0,0,0,90,1
162308023,"Oklahoma",0,1,1,0,1,55,0
163668698,"Florida",0,1,1,0,1,75,0
164139502,"North Dakota",0,1,1,0,0,110,NA
164779814,"Florida",0,1,1,0,0,5,0
162459095,"Kansas",0,0,1,0,1,5,0
162430496,"Wisconsin",0,0,1,0,1,110,0
162352243,"Texas",0,0,1,0,1,25,0
161888664,"Texas",0,1,1,0,0,110,0
163501097,"Arizona",0,0,1,0,1,90,1
164642237,"Florida",0,1,1,0,0,35,0
162452137,"Idaho",0,1,1,0,0,25,1
162546100,"Washington",0,0,1,0,0,45,0
162516214,"Nebraska",1,0,1,0,1,110,1
162684945,"Illinois",0,1,0,0,1,25,0
162664858,"Michigan",0,1,1,0,0,45,0
162679193,"Kentucky",1,0,1,0,0,90,1
166538607,"Virginia",1,0,1,0,1,175,0
162553566,"Massachusetts",0,0,0,1,1,175,NA
163003127,"New York",0,0,0,0,0,5,1
163276748,"California",1,0,0,1,1,110,NA
162455411,"Arizona",1,0,1,0,1,175,1
163596828,"Mississippi",0,0,0,1,0,15,1
162434418,"Connecticut",1,0,1,0,1,55,1
163346753,"Pennsylvania",1,0,1,0,1,45,1
163766128,"New Mexico",1,0,1,0,0,15,NA
161864158,"Iowa",0,1,1,0,1,110,0
166523769,"Maryland",1,0,1,0,0,225,0
164671166,"Florida",1,0,1,0,0,5,NA
162438581,"Ohio",1,0,1,0,1,90,1
161836899,"Tennessee",0,1,1,0,1,NA,0
163254486,"Washington",1,0,1,0,1,90,1
167406351,"North Dakota",0,0,1,0,1,110,NA
162558645,"Connecticut",1,0,1,0,0,65,NA
163151519,"Arizona",0,0,1,0,0,55,NA
164677319,"Washington",1,0,1,0,0,35,NA
162308531,"Arizona",0,1,1,0,1,NA,0
162858444,"Kansas",0,1,1,0,0,65,0
162603104,"Nebraska",1,0,0,1,0,35,1
163180966,"Georgia",1,0,0,1,1,25,NA
163229959,"California",1,0,0,1,1,25,NA
162610135,"California",0,0,1,0,1,110,1
161876039,"Georgia",0,1,1,0,1,130,0
161807523,"Tennessee",0,1,1,0,0,55,0
163148195,"Tennessee",0,0,1,0,1,110,0
160969172,"Nevada",1,0,0,1,1,35,1
163078618,"Colorado",1,0,1,0,0,130,NA
164848377,"New Jersey",0,0,1,0,0,45,NA
163907874,"New York",1,0,0,1,1,45,1
164876580,"Texas",1,0,0,1,0,45,NA
160836577,"California",1,0,0,0,0,90,1
162730449,"Massachusetts",0,1,1,0,0,65,0
162263010,"Oregon",0,1,1,0,1,65,0
163237837,"Illinois",0,0,1,0,0,25,NA
162461935,"Mississippi",0,1,1,0,0,25,0
162375314,"Georgia",1,0,0,1,0,5,NA
163138499,"Oklahoma",0,1,1,0,0,90,0
163237538,"Florida",0,1,0,0,0,25,0
163081278,"California",1,0,0,0,0,NA,0
161813063,"Maryland",1,0,1,0,1,110,0
164451924,"Iowa",0,0,1,0,0,110,NA
164108100,"Utah",1,0,1,0,0,25,0
166254753,"Pennsylvania",0,0,1,0,0,15,1
164637563,"New York",1,0,1,0,0,35,NA
162838573,"Minnesota",1,0,1,0,0,45,1
162728505,"Pennsylvania",0,1,1,0,1,45,NA
164191987,"Minnesota",0,0,1,0,0,55,0
162255266,"Arizona",0,1,1,0,1,130,0
164792957,"New Jersey",1,0,1,0,0,90,NA
162297153,"California",1,0,1,0,0,110,1
162376802,"Missouri",0,1,1,0,0,110,0
162441813,"Illinois",1,0,1,0,1,130,1
164564469,"Illinois",0,1,1,0,1,45,1
162160191,"Oregon",1,0,1,0,1,55,1
161819111,"Texas",0,1,1,0,1,75,0
162827567,"Indiana",0,0,1,0,0,45,0
162515872,"California",1,0,1,0,1,75,1
161997107,"Pennsylvania",0,1,1,0,0,55,NA
166629632,"Georgia",1,0,1,0,1,90,0
164144282,"Virginia",1,0,1,0,0,65,1
164412442,"Nebraska",0,1,1,0,0,35,0
163701596,"Florida",0,1,0,0,1,130,0
164124854,"Texas",0,0,1,0,0,65,0
165094020,"Connecticut",0,0,0,0,0,NA,NA
164787980,"Michigan",1,0,0,1,0,35,NA
162549949,"Iowa",0,0,1,0,1,25,1
164972335,"Texas",0,0,1,0,0,45,NA
162259037,"Colorado",0,0,1,0,1,55,1
163048259,"Michigan",1,0,0,1,1,25,NA
161584592,"New York",0,0,0,1,0,35,1
162432674,"South Carolina",0,1,1,0,0,NA,NA
164562913,"California",0,0,0,0,0,25,0
166992567,"Texas",1,0,0,0,0,25,NA
162711817,"Pennsylvania",0,0,1,0,0,NA,NA
